Observatory;Data_year;agglomeration;Zone_calcul;Zone_complementaire;Type_habitat;epoque_construction_local;epoque_construction_homogene;anciennete_locataire_local;anciennete_locataire_homogene;nombre_pieces_local;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B5900;2023;L5900;;;;;;;;;;8,0;9,7;11,7;14,1;16,9;11,0;432;520;630;778;940;675;61;27289;115207;Estimation directe
B5900;2023;L5900;;;;;;;;;Maison 1-3P;7,7;9,1;10,7;12,5;15,0;10,6;450;550;650;760;837;655;62;633;6236;Estimation directe
B5900;2023;L5900;;;;;;;;;Ensemble 4P+;6,5;7,9;9,4;10,8;12,5;9,4;600;700;813;970;1234;882;94;3512;33088;Estimation directe
B5900;2023;L5900;;;;;;;;;Maison 4P+;6,5;7,8;9,2;10,5;12,0;9,1;600;700;810;960;1206;868;96;1883;22105;Estimation directe
B5900;2023;L5900;;;;;;;;;Appart 1P;12,1;14,1;16,5;19,2;22,2;16,0;340;393;447;500;550;446;28;4621;16883;Estimation directe
B5900;2023;L5900;;;;;;;;;Appart 2P;10,2;11,6;13,1;14,8;16,6;12,9;450;503;560;628;690;567;44;11565;36020;Estimation directe
B5900;2023;L5900;;;;;;;;;Appart 3P;8,5;9,8;11,0;12,3;13,9;11,0;553;621;700;800;900;719;65;6958;22981;Estimation directe
B5900;2023;L5900;;;;;;;;;Appart 4P+;6,6;8,2;9,9;11,7;13,3;10,1;610;690;820;1000;1260;910;90;1629;10983;Estimation directe
B5900;2023;L5900;;;;;;;;;Ensemble 1P;12,1;14,1;16,5;19,2;22,2;16,0;340;394;449;500;550;447;28;4631;17262;Estimation directe
B5900;2023;L5900;;;;;;;;;Ensemble 2P;10,1;11,6;13,1;14,8;16,6;12,9;450;500;560;630;692;567;44;11703;37698;Estimation directe
B5900;2023;L5900;;;;;;;;;Ensemble 3P;8,3;9,6;10,9;12,2;13,8;10,8;550;620;700;797;890;714;66;7443;27160;Estimation directe
B5900;2023;L5900;;;;;;;;Maison;;6,7;8,0;9,5;10,9;12,8;9,3;550;660;780;909;1139;822;88;2516;28340;Estimation directe
B5900;2023;L5900;;;;;;;;Appart 1P;;12,1;14,1;16,5;19,2;22,2;16,0;340;393;447;500;550;446;28;4621;16883;Estimation directe
B5900;2023;L5900;;;;;;;;Appart 2P;;10,2;11,6;13,1;14,8;16,6;12,9;450;503;560;628;690;567;44;11565;36020;Estimation directe
B5900;2023;L5900;;;;;;;;Appart 3P;;8,5;9,8;11,0;12,3;13,9;11,0;553;621;700;800;900;719;65;6958;22981;Estimation directe
B5900;2023;L5900;;;;;;;;Appart 4P+;;6,6;8,2;9,9;11,7;13,3;10,1;610;690;820;1000;1260;910;90;1629;10983;Estimation directe
B5900;2023;L5900;;;;;;;;Ensemble 1P;;12,1;14,1;16,5;19,2;22,2;16,0;340;394;449;500;550;447;28;4631;17262;Estimation directe
B5900;2023;L5900;;;;;;;;Ensemble 3P;;10,1;11,6;13,1;14,8;16,6;12,9;450;500;560;630;692;567;44;11703;37698;Estimation directe
B5900;2023;L5900;;;;;;;;Ensemble 3P;;8,3;9,6;10,9;12,2;13,8;10,8;550;620;700;797;890;714;66;7443;27160;Estimation directe
B5900;2023;L5900;;;;;;;;Ensemble 4P+;;6,5;7,9;9,4;10,8;12,5;9,4;600;700;813;970;1234;882;94;3512;33088;Estimation directe
B5900;2023;L5900;;;;;;;1. Moins de 1 an;;;9,2;10,6;12,5;14,9;17,7;12,0;445;523;631;786;955;688;58;9120;;Estimation directe
B5900;2023;L5900;;;;;;;1. Moins de 1 an;;Maison 1-3P;8,4;9,2;11,3;13,3;16,7;10,9;500;600;690;780;807;682;62;185;;Estimation directe
B5900;2023;L5900;;;;;;;1. Moins de 1 an;;Ensemble 4P+;7,6;9,1;10,3;11,8;13,5;10,5;680;776;893;1050;1275;978;93;949;;Estimation directe
B5900;2023;L5900;;;;;;;1. Moins de 1 an;;Maison 4P+;7,4;9,0;10,0;11,1;12,8;9,9;700;800;893;1071;1300;960;97;472;;Estimation directe
B5900;2023;L5900;;;;;;;1. Moins de 1 an;;Appart 1P;12,4;14,6;17,1;19,9;22,3;16,4;337;400;454;520;558;456;28;1719;;Estimation directe
B5900;2023;L5900;;;;;;;1. Moins de 1 an;;Appart 2P;10,9;11,9;13,3;15,0;16,7;13,3;467;516;573;640;700;578;44;3996;;Estimation directe
B5900;2023;L5900;;;;;;;1. Moins de 1 an;;Appart 3P;9,1;10,3;11,4;12,9;14,6;11,5;583;650;730;839;927;750;65;2271;;Estimation directe
B5900;2023;L5900;;;;;;;1. Moins de 1 an;;Appart 4P+;7,7;9,3;10,7;12,6;13,8;11,3;620;750;888;1040;1260;1001;88;477;;Estimation directe
B5900;2023;L5900;;;;;;;1. Moins de 1 an;;Ensemble 1P;12,4;14,6;17,1;19,9;22,2;16,4;338;400;455;520;558;456;28;1721;;Estimation directe
B5900;2023;L5900;;;;;;;1. Moins de 1 an;;Ensemble 2P;10,9;11,9;13,4;15,0;16,8;13,3;466;515;575;640;700;579;44;4033;;Estimation directe
B5900;2023;L5900;;;;;;;1. Moins de 1 an;;Ensemble 3P;9,0;10,1;11,3;12,8;14,4;11,3;590;647;725;821;920;744;66;2417;;Estimation directe
B5900;2023;L5900;;;;;;;2. 1 an et plus;;;7,6;9,2;11,3;13,7;16,4;10,6;430;515;630;769;930;668;63;18169;;Estimation directe
B5900;2023;L5900;;;;;;;2. 1 an et plus;;Maison 1-3P;7,3;9,1;10,6;12,4;14,6;10,4;410;540;635;750;842;645;62;448;;Estimation directe
B5900;2023;L5900;;;;;;;2. 1 an et plus;;Ensemble 4P+;6,4;7,7;9,1;10,5;12,1;9,0;600;680;791;943;1200;848;94;2563;;Estimation directe
B5900;2023;L5900;;;;;;;2. 1 an et plus;;Maison 4P+;6,3;7,6;8,9;10,3;11,8;8,8;600;680;790;939;1179;842;95;1411;;Estimation directe
B5900;2023;L5900;;;;;;;2. 1 an et plus;;Appart 1P;11,8;13,7;16,1;18,9;22,1;15,8;340;390;440;490;544;440;28;2902;;Estimation directe
B5900;2023;L5900;;;;;;;2. 1 an et plus;;Appart 2P;9,9;11,4;12,9;14,7;16,4;12,7;441;500;555;620;683;561;44;7569;;Estimation directe
B5900;2023;L5900;;;;;;;2. 1 an et plus;;Appart 3P;8,1;9,5;10,8;12,0;13,3;10,7;538;608;691;781;880;702;66;4687;;Estimation directe
B5900;2023;L5900;;;;;;;2. 1 an et plus;;Appart 4P+;6,4;7,8;9,3;11,3;12,7;9,5;600;670;800;970;1260;862;91;1152;;Estimation directe
B5900;2023;L5900;;;;;;;2. 1 an et plus;;Ensemble 1P;11,8;13,7;16,1;19,0;22,2;15,8;342;390;440;490;544;441;28;2910;;Estimation directe
B5900;2023;L5900;;;;;;;2. 1 an et plus;;Ensemble 2P;9,8;11,3;12,9;14,6;16,4;12,6;435;500;554;622;689;560;44;7670;;Estimation directe
B5900;2023;L5900;;;;;;;2. 1 an et plus;;Ensemble 3P;8,0;9,3;10,7;12,0;13,4;10,6;530;600;690;780;878;699;66;5026;;Estimation directe
B5900;2023;L5900;;;;;;1. Moins de 1 an;;;;9,2;10,6;12,5;14,9;17,7;12,0;445;523;631;786;955;688;58;9120;;Estimation directe
B5900;2023;L5900;;;;;;1. Moins de 1 an;;Maison;;7,8;9,1;10,1;11,8;13,5;10,1;610;700;840;990;1250;887;88;657;;Estimation directe
B5900;2023;L5900;;;;;;1. Moins de 1 an;;Appart 1P;;12,4;14,6;17,1;19,9;22,3;16,4;337;400;454;520;558;456;28;1719;;Estimation directe
B5900;2023;L5900;;;;;;1. Moins de 1 an;;Appart 2P;;10,9;11,9;13,3;15,0;16,7;13,3;467;516;573;640;700;578;44;3996;;Estimation directe
B5900;2023;L5900;;;;;;1. Moins de 1 an;;Appart 3P;;9,1;10,3;11,4;12,9;14,6;11,5;583;650;730;839;927;750;65;2271;;Estimation directe
B5900;2023;L5900;;;;;;1. Moins de 1 an;;Appart 4P+;;7,7;9,3;10,7;12,6;13,8;11,3;620;750;888;1040;1260;1001;88;477;;Estimation directe
B5900;2023;L5900;;;;;;1. Moins de 1 an;;Ensemble 1P;;12,4;14,6;17,1;19,9;22,2;16,4;338;400;455;520;558;456;28;1721;;Estimation directe
B5900;2023;L5900;;;;;;1. Moins de 1 an;;Ensemble 3P;;10,9;11,9;13,4;15,0;16,8;13,3;466;515;575;640;700;579;44;4033;;Estimation directe
B5900;2023;L5900;;;;;;1. Moins de 1 an;;Ensemble 3P;;9,0;10,1;11,3;12,8;14,4;11,3;590;647;725;821;920;744;66;2417;;Estimation directe
B5900;2023;L5900;;;;;;1. Moins de 1 an;;Ensemble 4P+;;7,6;9,1;10,3;11,8;13,5;10,5;680;776;893;1050;1275;978;93;949;;Estimation directe
B5900;2023;L5900;;;;;;2. 1 an et plus;;;;7,6;9,2;11,3;13,7;16,4;10,6;430;515;630;769;930;668;63;18169;;Estimation directe
B5900;2023;L5900;;;;;;2. 1 an et plus;;Maison;;6,5;7,8;9,2;10,7;12,4;9,1;540;650;750;900;1100;802;88;1859;;Estimation directe
B5900;2023;L5900;;;;;;2. 1 an et plus;;Appart 1P;;11,8;13,7;16,1;18,9;22,1;15,8;340;390;440;490;544;440;28;2902;;Estimation directe
B5900;2023;L5900;;;;;;2. 1 an et plus;;Appart 2P;;9,9;11,4;12,9;14,7;16,4;12,7;441;500;555;620;683;561;44;7569;;Estimation directe
B5900;2023;L5900;;;;;;2. 1 an et plus;;Appart 3P;;8,1;9,5;10,8;12,0;13,3;10,7;538;608;691;781;880;702;66;4687;;Estimation directe
B5900;2023;L5900;;;;;;2. 1 an et plus;;Appart 4P+;;6,4;7,8;9,3;11,3;12,7;9,5;600;670;800;970;1260;862;91;1152;;Estimation directe
B5900;2023;L5900;;;;;;2. 1 an et plus;;Ensemble 1P;;11,8;13,7;16,1;19,0;22,2;15,8;342;390;440;490;544;441;28;2910;;Estimation directe
B5900;2023;L5900;;;;;;2. 1 an et plus;;Ensemble 3P;;9,8;11,3;12,9;14,6;16,4;12,6;435;500;554;622;689;560;44;7670;;Estimation directe
B5900;2023;L5900;;;;;;2. 1 an et plus;;Ensemble 3P;;8,0;9,3;10,7;12,0;13,4;10,6;530;600;690;780;878;699;66;5026;;Estimation directe
B5900;2023;L5900;;;;;;2. 1 an et plus;;Ensemble 4P+;;6,4;7,7;9,1;10,5;12,1;9,0;600;680;791;943;1200;848;94;2563;;Estimation directe
B5900;2023;L5900;;;;;1. Avant 1946;;;;;7,4;9,0;11,3;14,5;17,7;10,6;412;500;615;750;884;651;61;6305;32114;Estimation directe
B5900;2023;L5900;;;;;1. Avant 1946;;1. Moins de 1 an;;;8,8;10,4;12,7;15,9;19,1;12,0;420;510;620;755;911;681;57;2197;;Estimation directe
B5900;2023;L5900;;;;;1. Avant 1946;;2. 1 an et plus;;;7,1;8,6;10,6;13,8;17,0;10,0;410;500;610;745;850;637;64;4108;;Estimation directe
B5900;2023;L5900;;;;;2. Entre 1946-1970;;;;;7,7;9,2;10,5;12,9;16,0;10,4;445;540;678;820;990;712;69;1815;20870;Estimation directe
B5900;2023;L5900;;;;;2. Entre 1946-1970;;1. Moins de 1 an;;;8,8;9,6;11,5;14,3;16,6;11,2;445;530;681;840;985;700;62;510;;Estimation directe
B5900;2023;L5900;;;;;2. Entre 1946-1970;;2. 1 an et plus;;;7,5;8,8;10,2;12,3;15,8;10,1;450;545;673;815;1010;717;71;1305;;Estimation directe
B5900;2023;L5900;;;;;3. Entre 1971-1990;;;;;8,2;10,1;12,2;14,8;17,4;11,5;407;490;600;769;960;664;57;3928;23117;Estimation directe
B5900;2023;L5900;;;;;3. Entre 1971-1990;;1. Moins de 1 an;;;9,6;11,1;13,3;15,6;18,2;12,6;409;500;605;767;980;665;53;1185;;Estimation directe
B5900;2023;L5900;;;;;3. Entre 1971-1990;;2. 1 an et plus;;;7,9;9,6;11,8;14,2;16,9;11,1;407;484;600;769;952;663;60;2743;;Estimation directe
B5900;2023;L5900;;;;;4. Entre 1991-2005;;;;;9,5;11,1;12,9;15,1;17,3;12,1;462;540;660;827;1036;721;59;4397;18216;Estimation directe
B5900;2023;L5900;;;;;4. Entre 1991-2005;;1. Moins de 1 an;;;10,3;11,6;13,5;15,6;17,7;12,7;460;530;645;800;995;699;55;1237;;Estimation directe
B5900;2023;L5900;;;;;4. Entre 1991-2005;;2. 1 an et plus;;;9,2;10,8;12,8;14,8;17,2;11,9;464;550;666;841;1079;731;62;3160;;Estimation directe
B5900;2023;L5900;;;;;5. Apr�s 2005;;;;;9,3;10,5;11,8;13,2;14,5;11,4;483;550;652;786;950;690;61;10844;20891;Estimation directe
B5900;2023;L5900;;;;;5. Apr�s 2005;;1. Moins de 1 an;;;9,6;10,6;12,0;13,3;14,5;11,6;482;550;653;801;973;703;61;3991;;Estimation directe
B5900;2023;L5900;;;;;5. Apr�s 2005;;2. 1 an et plus;;;9,0;10,4;11,7;13,0;14,5;11,2;483;550;651;778;939;682;61;6853;;Estimation directe
B5900;2023;L5900;;;;1. Avant 1946;;;;;;7,4;9,0;11,3;14,5;17,7;10,6;412;500;615;750;884;651;61;6305;32114;Estimation directe
B5900;2023;L5900;;;;1. Avant 1946;;1. Moins de 1 an;;;;8,8;10,4;12,7;15,9;19,1;12,0;420;510;620;755;911;681;57;2197;;Estimation directe
B5900;2023;L5900;;;;1. Avant 1946;;2. 1 an et plus;;;;7,1;8,6;10,6;13,8;17,0;10,0;410;500;610;745;850;637;64;4108;;Estimation directe
B5900;2023;L5900;;;;2. Entre 1946-1970;;;;;;7,7;9,2;10,5;12,9;16,0;10,4;445;540;678;820;990;712;69;1815;20870;Estimation directe
B5900;2023;L5900;;;;2. Entre 1946-1970;;1. Moins de 1 an;;;;8,8;9,6;11,5;14,3;16,6;11,2;445;530;681;840;985;700;62;510;;Estimation directe
B5900;2023;L5900;;;;2. Entre 1946-1970;;2. 1 an et plus;;;;7,5;8,8;10,2;12,3;15,8;10,1;450;545;673;815;1010;717;71;1305;;Estimation directe
B5900;2023;L5900;;;;3. Entre 1971-1990;;;;;;8,2;10,1;12,2;14,8;17,4;11,5;407;490;600;769;960;664;57;3928;23117;Estimation directe
B5900;2023;L5900;;;;3. Entre 1971-1990;;1. Moins de 1 an;;;;9,6;11,1;13,3;15,6;18,2;12,6;409;500;605;767;980;665;53;1185;;Estimation directe
B5900;2023;L5900;;;;3. Entre 1971-1990;;2. 1 an et plus;;;;7,9;9,6;11,8;14,2;16,9;11,1;407;484;600;769;952;663;60;2743;;Estimation directe
B5900;2023;L5900;;;;4. Entre 1991-2005;;;;;;9,5;11,1;12,9;15,1;17,3;12,1;462;540;660;827;1036;721;59;4397;18216;Estimation directe
B5900;2023;L5900;;;;4. Entre 1991-2005;;1. Moins de 1 an;;;;10,3;11,6;13,5;15,6;17,7;12,7;460;530;645;800;995;699;55;1237;;Estimation directe
B5900;2023;L5900;;;;4. Entre 1991-2005;;2. 1 an et plus;;;;9,2;10,8;12,8;14,8;17,2;11,9;464;550;666;841;1079;731;62;3160;;Estimation directe
B5900;2023;L5900;;;;5. Apr�s 2005;;;;;;9,3;10,5;11,8;13,2;14,5;11,4;483;550;652;786;950;690;61;10844;20891;Estimation directe
B5900;2023;L5900;;;;5. Apr�s 2005;;1. Moins de 1 an;;;;9,6;10,6;12,0;13,3;14,5;11,6;482;550;653;801;973;703;61;3991;;Estimation directe
B5900;2023;L5900;;;;5. Apr�s 2005;;2. 1 an et plus;;;;9,0;10,4;11,7;13,0;14,5;11,2;483;550;651;778;939;682;61;6853;;Estimation directe
B5900;2023;L5900;;;Maison;;;;;;;6,7;8,0;9,5;10,9;12,8;9,3;550;660;780;909;1139;822;88;2516;28340;Estimation directe
B5900;2023;L5900;;;Maison;;;;;;Maison 1-3P;7,7;9,1;10,7;12,5;15,0;10,6;450;550;650;760;837;655;62;633;6236;Estimation directe
B5900;2023;L5900;;;Maison;;;;;;Maison 4P+;6,5;7,8;9,2;10,5;12,0;9,1;600;700;810;960;1206;868;96;1883;22105;Estimation directe
B5900;2023;L5900;;;Maison;;;;;Maison;;6,7;8,0;9,5;10,9;12,8;9,3;550;660;780;909;1139;822;88;2516;28340;Estimation directe
B5900;2023;L5900;;;Maison;;;;1. Moins de 1 an;;;7,8;9,1;10,1;11,8;13,5;10,1;610;700;840;990;1250;887;88;657;;Estimation directe
B5900;2023;L5900;;;Maison;;;;1. Moins de 1 an;;Maison 1-3P;8,4;9,2;11,3;13,3;16,7;10,9;500;600;690;780;807;682;62;185;;Estimation directe
B5900;2023;L5900;;;Maison;;;;1. Moins de 1 an;;Maison 4P+;7,4;9,0;10,0;11,1;12,8;9,9;700;800;893;1071;1300;960;97;472;;Estimation directe
B5900;2023;L5900;;;Maison;;;;2. 1 an et plus;;;6,5;7,8;9,2;10,7;12,4;9,1;540;650;750;900;1100;802;88;1859;;Estimation directe
B5900;2023;L5900;;;Maison;;;;2. 1 an et plus;;Maison 1-3P;7,3;9,1;10,6;12,4;14,6;10,4;410;540;635;750;842;645;62;448;;Estimation directe
B5900;2023;L5900;;;Maison;;;;2. 1 an et plus;;Maison 4P+;6,3;7,6;8,9;10,3;11,8;8,8;600;680;790;939;1179;842;95;1411;;Estimation directe
B5900;2023;L5900;;;Maison;;;1. Moins de 1 an;;;;7,8;9,1;10,1;11,8;13,5;10,1;610;700;840;990;1250;887;88;657;;Estimation directe
B5900;2023;L5900;;;Maison;;;1. Moins de 1 an;;Maison;;7,8;9,1;10,1;11,8;13,5;10,1;610;700;840;990;1250;887;88;657;;Estimation directe
B5900;2023;L5900;;;Maison;;;2. 1 an et plus;;;;6,5;7,8;9,2;10,7;12,4;9,1;540;650;750;900;1100;802;88;1859;;Estimation directe
B5900;2023;L5900;;;Maison;;;2. 1 an et plus;;Maison;;6,5;7,8;9,2;10,7;12,4;9,1;540;650;750;900;1100;802;88;1859;;Estimation directe
B5900;2023;L5900;;;Maison;;1. Avant 1946;;;;;6,4;7,7;9,1;10,6;12,8;8,8;540;630;725;825;970;748;85;1323;13117;Estimation directe
B5900;2023;L5900;;;Maison;;1. Avant 1946;;1. Moins de 1 an;;;7,0;8,8;10,0;11,8;14,2;9,6;600;690;785;900;1120;829;86;340;;Estimation directe
B5900;2023;L5900;;;Maison;;1. Avant 1946;;2. 1 an et plus;;;6,2;7,5;8,8;10,2;12,1;8,6;520;610;702;800;913;724;84;983;;Estimation directe
B5900;2023;L5900;;;Maison;;2. Entre 1946-1970;;;;;6,7;8,3;9,6;10,4;11,9;9,4;540;700;822;950;1200;875;93;281;6217;Estimation directe
B5900;2023;L5900;;;Maison;;2. Entre 1946-1970;;1. Moins de 1 an;;;8,6;9,2;10,0;11,0;13,4;10,3;630;780;870;950;1080;871;84;70;;Estimation directe
B5900;2023;L5900;;;Maison;;2. Entre 1946-1970;;2. 1 an et plus;;;6,6;8,0;9,6;10,2;11,7;9,2;540;694;815;950;1200;875;95;211;;Estimation directe
B5900;2023;L5900;;;Maison;;3. Entre 1971-1990;;;;;7,7;8,5;10,0;11,8;13,6;10,3;690;828;942;1100;1432;987;96;239;3855;Estimation directe
B5900;2023;L5900;;;Maison;;3. Entre 1971-1990;;1. Moins de 1 an;;;9,4;10,0;10,1;11,9;14,1;11,4;828;828;1000;1090;1400;1071;94;61;;Estimation directe
B5900;2023;L5900;;;Maison;;3. Entre 1971-1990;;2. 1 an et plus;;;7,7;8,3;9,6;11,8;13,1;10,0;676;801;931;1100;1500;968;97;178;;Estimation directe
B5900;2023;L5900;;;Maison;;4. Entre 1991-2005;;;;;8,6;9,8;10,8;12,2;13,1;10,8;738;840;995;1300;1400;1069;99;232;2423;Estimation directe
B5900;2023;L5900;;;Maison;;4. Entre 1991-2005;;1. Moins de 1 an;;;10,4;11,2;11,7;12,6;12,9;11,8;700;878;1215;1300;1437;1107;93;51;;Estimation directe
B5900;2023;L5900;;;Maison;;4. Entre 1991-2005;;2. 1 an et plus;;;8,2;9,6;10,6;12,0;13,1;10,6;738;827;963;1340;1400;1063;100;181;;Estimation directe
B5900;2023;L5900;;;Maison;;5. Apr�s 2005;;;;;8,4;9,7;10,6;11,4;12,4;10,5;720;800;939;1086;1300;976;93;441;2729;Estimation directe
B5900;2023;L5900;;;Maison;;5. Apr�s 2005;;1. Moins de 1 an;;;8,4;9,4;10,2;11,3;12,4;10,4;720;800;900;1100;1500;995;95;135;;Estimation directe
B5900;2023;L5900;;;Maison;;5. Apr�s 2005;;2. 1 an et plus;;;8,6;9,9;10,7;11,4;12,2;10,5;723;800;944;1080;1284;963;92;306;;Estimation directe
B5900;2023;L5900;;;Maison;1. Avant 1946;;;;;;6,4;7,7;9,1;10,6;12,8;8,8;540;630;725;825;970;748;85;1323;13117;Estimation directe
B5900;2023;L5900;;;Maison;1. Avant 1946;;1. Moins de 1 an;;;;7,0;8,8;10,0;11,8;14,2;9,6;600;690;785;900;1120;829;86;340;;Estimation directe
B5900;2023;L5900;;;Maison;1. Avant 1946;;2. 1 an et plus;;;;6,2;7,5;8,8;10,2;12,1;8,6;520;610;702;800;913;724;84;983;;Estimation directe
B5900;2023;L5900;;;Maison;2. Entre 1946-1970;;;;;;6,7;8,3;9,6;10,4;11,9;9,4;540;700;822;950;1200;875;93;281;6217;Estimation directe
B5900;2023;L5900;;;Maison;2. Entre 1946-1970;;1. Moins de 1 an;;;;8,6;9,2;10,0;11,0;13,4;10,3;630;780;870;950;1080;871;84;70;;Estimation directe
B5900;2023;L5900;;;Maison;2. Entre 1946-1970;;2. 1 an et plus;;;;6,6;8,0;9,6;10,2;11,7;9,2;540;694;815;950;1200;875;95;211;;Estimation directe
B5900;2023;L5900;;;Maison;3. Entre 1971-1990;;;;;;7,7;8,5;10,0;11,8;13,6;10,3;690;828;942;1100;1432;987;96;239;3855;Estimation directe
B5900;2023;L5900;;;Maison;3. Entre 1971-1990;;1. Moins de 1 an;;;;9,4;10,0;10,1;11,9;14,1;11,4;828;828;1000;1090;1400;1071;94;61;;Estimation directe
B5900;2023;L5900;;;Maison;3. Entre 1971-1990;;2. 1 an et plus;;;;7,7;8,3;9,6;11,8;13,1;10,0;676;801;931;1100;1500;968;97;178;;Estimation directe
B5900;2023;L5900;;;Maison;4. Entre 1991-2005;;;;;;8,6;9,8;10,8;12,2;13,1;10,8;738;840;995;1300;1400;1069;99;232;2423;Estimation directe
B5900;2023;L5900;;;Maison;4. Entre 1991-2005;;1. Moins de 1 an;;;;10,4;11,2;11,7;12,6;12,9;11,8;700;878;1215;1300;1437;1107;93;51;;Estimation directe
B5900;2023;L5900;;;Maison;4. Entre 1991-2005;;2. 1 an et plus;;;;8,2;9,6;10,6;12,0;13,1;10,6;738;827;963;1340;1400;1063;100;181;;Estimation directe
B5900;2023;L5900;;;Maison;5. Apr�s 2005;;;;;;8,4;9,7;10,6;11,4;12,4;10,5;720;800;939;1086;1300;976;93;441;2729;Estimation directe
B5900;2023;L5900;;;Maison;5. Apr�s 2005;;1. Moins de 1 an;;;;8,4;9,4;10,2;11,3;12,4;10,4;720;800;900;1100;1500;995;95;135;;Estimation directe
B5900;2023;L5900;;;Maison;5. Apr�s 2005;;2. 1 an et plus;;;;8,6;9,9;10,7;11,4;12,2;10,5;723;800;944;1080;1284;963;92;306;;Estimation directe
B5900;2023;L5900;;;Appartement;;;;;;;8,9;10,6;12,5;14,9;17,6;12,0;419;499;596;702;850;627;52;24773;86867;Estimation directe
B5900;2023;L5900;;;Appartement;;;;;;Appart 1P;12,1;14,1;16,5;19,2;22,2;16,0;340;393;447;500;550;446;28;4621;16883;Estimation directe
B5900;2023;L5900;;;Appartement;;;;;;Appart 2P;10,2;11,6;13,1;14,8;16,6;12,9;450;503;560;628;690;567;44;11565;36020;Estimation directe
B5900;2023;L5900;;;Appartement;;;;;;Appart 3P;8,5;9,8;11,0;12,3;13,9;11,0;553;621;700;800;900;719;65;6958;22981;Estimation directe
B5900;2023;L5900;;;Appartement;;;;;;Appart 4P+;6,6;8,2;9,9;11,7;13,3;10,1;610;690;820;1000;1260;910;90;1629;10983;Estimation directe
B5900;2023;L5900;;;Appartement;;;;;Appart 1P;;12,1;14,1;16,5;19,2;22,2;16,0;340;393;447;500;550;446;28;4621;16883;Estimation directe
B5900;2023;L5900;;;Appartement;;;;;Appart 2P;;10,2;11,6;13,1;14,8;16,6;12,9;450;503;560;628;690;567;44;11565;36020;Estimation directe
B5900;2023;L5900;;;Appartement;;;;;Appart 3P;;8,5;9,8;11,0;12,3;13,9;11,0;553;621;700;800;900;719;65;6958;22981;Estimation directe
B5900;2023;L5900;;;Appartement;;;;;Appart 4P+;;6,6;8,2;9,9;11,7;13,3;10,1;610;690;820;1000;1260;910;90;1629;10983;Estimation directe
B5900;2023;L5900;;;Appartement;;;;1. Moins de 1 an;;;9,7;11,1;13,0;15,3;18,3;12,6;425;510;600;725;886;647;51;8463;;Estimation directe
B5900;2023;L5900;;;Appartement;;;;1. Moins de 1 an;;Appart 1P;12,4;14,6;17,1;19,9;22,3;16,4;337;400;454;520;558;456;28;1719;;Estimation directe
B5900;2023;L5900;;;Appartement;;;;1. Moins de 1 an;;Appart 2P;10,9;11,9;13,3;15,0;16,7;13,3;467;516;573;640;700;578;44;3996;;Estimation directe
