Observatory;Data_year;agglomeration;Zone_calcul;Zone_complementaire;Type_habitat;epoque_construction_local;epoque_construction_homogene;anciennete_locataire_local;anciennete_locataire_homogene;nombre_pieces_local;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B7500;2024;L7501;L7501.1.101;;;;3. Entre 1971-1990;;;;Ensemble 1P;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.101;;;;3. Entre 1971-1990;;;;Ensemble 2P;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.101;;;;3. Entre 1971-1990;;;;Ensemble 3P;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.101;;;;4. Entre 1991-2005;;;;Appart 4P+;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.101;;;;4. Entre 1991-2005;;;;Ensemble 1P;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.101;;;;4. Entre 1991-2005;;;;Ensemble 2P;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.101;;;;4. Entre 1991-2005;;;;Ensemble 3P;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.101;;;;5. Apr�s 2005;;;;Appart 4P+;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.101;;;;5. Apr�s 2005;;;;Ensemble 1P;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.101;;;;5. Apr�s 2005;;;;Ensemble 2P;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.101;;;;5. Apr�s 2005;;;;Ensemble 3P;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.102;;;;;;;;;;27,6;31;35,4;;;;;;;;;;2334;1;
B7500;2024;L7501;L7501.1.102;;;1. Avant 1946;;;;Ensemble 1P;;;32,5;35,7;39,7;;;;;;;;;;485;1;
B7500;2024;L7501;L7501.1.102;;;1. Avant 1946;;;;Ensemble 2P;;;28,7;31,4;35,5;;;;;;;;;;543;1;
B7500;2024;L7501;L7501.1.102;;;1. Avant 1946;;;;Ensemble 3P;;;26,5;29,6;33,5;;;;;;;;;;398;1;
B7500;2024;L7501;L7501.1.102;;;1. Avant 1946;;;;Ensemble 4P+;;;25,1;27,7;31;;;;;;;;;;556;1;
B7500;2024;L7501;L7501.1.102;;;2. Entre 1946-1970;;;;Ensemble 1P;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.102;;;2. Entre 1946-1970;;;;Ensemble 2P;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.102;;;2. Entre 1946-1970;;;;Ensemble 3P;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.102;;;2. Entre 1946-1970;;;;Ensemble 4P+;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.102;;;3. Entre 1971-1990;;;;Ensemble 1P;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.102;;;3. Entre 1971-1990;;;;Ensemble 2P;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.102;;;3. Entre 1971-1990;;;;Ensemble 3P;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.102;;;3. Entre 1971-1990;;;;Ensemble 4P+;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.102;;;4. Apr�s 1990;;;;Ensemble 1P;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.102;;;4. Apr�s 1990;;;;Ensemble 2P;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.102;;;4. Apr�s 1990;;;;Ensemble 3P;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.102;;;4. Apr�s 1990;;;;Ensemble 4P+;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.102;;;;1. Avant 1946;;;;Appart 4P+;;32,5;35,7;39,7;;;;;;;;;;485;1;
B7500;2024;L7501;L7501.1.102;;;;1. Avant 1946;;;;Ensemble 1P;;28,7;31,4;35,5;;;;;;;;;;543;1;
B7500;2024;L7501;L7501.1.102;;;;1. Avant 1946;;;;Ensemble 2P;;26,5;29,6;33,5;;;;;;;;;;398;1;
B7500;2024;L7501;L7501.1.102;;;;1. Avant 1946;;;;Ensemble 3P;;25,1;27,7;31;;;;;;;;;;556;1;
B7500;2024;L7501;L7501.1.102;;;;2. Entre 1946-1970;;;;Appart 4P+;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.102;;;;2. Entre 1946-1970;;;;Ensemble 1P;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.102;;;;2. Entre 1946-1970;;;;Ensemble 2P;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.102;;;;2. Entre 1946-1970;;;;Ensemble 3P;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.102;;;;3. Entre 1971-1990;;;;Appart 4P+;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.102;;;;3. Entre 1971-1990;;;;Ensemble 1P;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.102;;;;3. Entre 1971-1990;;;;Ensemble 2P;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.102;;;;3. Entre 1971-1990;;;;Ensemble 3P;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.102;;;;4. Entre 1991-2005;;;;Appart 4P+;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.102;;;;4. Entre 1991-2005;;;;Ensemble 1P;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.102;;;;4. Entre 1991-2005;;;;Ensemble 2P;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.102;;;;4. Entre 1991-2005;;;;Ensemble 3P;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.102;;;;5. Apr�s 2005;;;;Appart 4P+;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.102;;;;5. Apr�s 2005;;;;Ensemble 1P;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.102;;;;5. Apr�s 2005;;;;Ensemble 2P;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.102;;;;5. Apr�s 2005;;;;Ensemble 3P;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.103;;;;;;;;;;25,4;28,4;31,9;;;;;;;;;;2418;1;
B7500;2024;L7501;L7501.1.103;;;1. Avant 1946;;;;Ensemble 1P;;;27,8;31;35,7;;;;;;;;;;308;1;
B7500;2024;L7501;L7501.1.103;;;1. Avant 1946;;;;Ensemble 2P;;;26,1;28,7;31,9;;;;;;;;;;419;1;
B7500;2024;L7501;L7501.1.103;;;1. Avant 1946;;;;Ensemble 3P;;;25,2;26,7;30,7;;;;;;;;;;334;1;
B7500;2024;L7501;L7501.1.103;;;1. Avant 1946;;;;Ensemble 4P+;;;24,1;26,4;28,7;;;;;;;;;;721;1;
B7500;2024;L7501;L7501.1.103;;;2. Entre 1946-1970;;;;Ensemble 1P;;;27,4;31,1;35,8;;;;;;;;;;127;1;
B7500;2024;L7501;L7501.1.103;;;2. Entre 1946-1970;;;;Ensemble 2P;;;26,1;29,3;32;;;;;;;;;;129;1;
B7500;2024;L7501;L7501.1.103;;;2. Entre 1946-1970;;;;Ensemble 3P;;;26,1;28,7;31,6;;;;;;;;;;84;1;
B7500;2024;L7501;L7501.1.103;;;2. Entre 1946-1970;;;;Ensemble 4P+;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.103;;;3. Entre 1971-1990;;;;Ensemble 1P;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.103;;;3. Entre 1971-1990;;;;Ensemble 2P;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.103;;;3. Entre 1971-1990;;;;Ensemble 3P;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.103;;;3. Entre 1971-1990;;;;Ensemble 4P+;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.103;;;4. Apr�s 1990;;;;Ensemble 1P;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.103;;;4. Apr�s 1990;;;;Ensemble 2P;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.103;;;4. Apr�s 1990;;;;Ensemble 3P;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.103;;;4. Apr�s 1990;;;;Ensemble 4P+;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.103;;;;1. Avant 1946;;;;Appart 4P+;;27,8;31;35,7;;;;;;;;;;308;1;
B7500;2024;L7501;L7501.1.103;;;;1. Avant 1946;;;;Ensemble 1P;;26,1;28,7;31,9;;;;;;;;;;419;1;
B7500;2024;L7501;L7501.1.103;;;;1. Avant 1946;;;;Ensemble 2P;;25,2;26,7;30,7;;;;;;;;;;334;1;
B7500;2024;L7501;L7501.1.103;;;;1. Avant 1946;;;;Ensemble 3P;;24,1;26,4;28,7;;;;;;;;;;721;1;
B7500;2024;L7501;L7501.1.103;;;;2. Entre 1946-1970;;;;Appart 4P+;;27,4;31,1;35,8;;;;;;;;;;127;1;
B7500;2024;L7501;L7501.1.103;;;;2. Entre 1946-1970;;;;Ensemble 1P;;26,1;29,3;32;;;;;;;;;;129;1;
B7500;2024;L7501;L7501.1.103;;;;2. Entre 1946-1970;;;;Ensemble 2P;;26,1;28,7;31,6;;;;;;;;;;84;1;
B7500;2024;L7501;L7501.1.103;;;;2. Entre 1946-1970;;;;Ensemble 3P;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.103;;;;3. Entre 1971-1990;;;;Appart 4P+;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.103;;;;3. Entre 1971-1990;;;;Ensemble 1P;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.103;;;;3. Entre 1971-1990;;;;Ensemble 2P;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.103;;;;3. Entre 1971-1990;;;;Ensemble 3P;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.103;;;;4. Entre 1991-2005;;;;Appart 4P+;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.103;;;;4. Entre 1991-2005;;;;Ensemble 1P;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.103;;;;4. Entre 1991-2005;;;;Ensemble 2P;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.103;;;;4. Entre 1991-2005;;;;Ensemble 3P;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.103;;;;5. Apr�s 2005;;;;Appart 4P+;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.103;;;;5. Apr�s 2005;;;;Ensemble 1P;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.103;;;;5. Apr�s 2005;;;;Ensemble 2P;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.103;;;;5. Apr�s 2005;;;;Ensemble 3P;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.104;;;;;;;;;;26,7;30,2;34,3;;;;;;;;;;2354;1;
B7500;2024;L7501;L7501.1.104;;;1. Avant 1946;;;;Ensemble 1P;;;30,9;34,6;39,1;;;;;;;;;;533;1;
B7500;2024;L7501;L7501.1.104;;;1. Avant 1946;;;;Ensemble 2P;;;28,5;30,6;34,3;;;;;;;;;;653;1;
B7500;2024;L7501;L7501.1.104;;;1. Avant 1946;;;;Ensemble 3P;;;24,1;27,2;30,9;;;;;;;;;;411;1;
B7500;2024;L7501;L7501.1.104;;;1. Avant 1946;;;;Ensemble 4P+;;;24,9;27,8;30,7;;;;;;;;;;385;1;
B7500;2024;L7501;L7501.1.104;;;2. Entre 1946-1970;;;;Ensemble 1P;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.104;;;2. Entre 1946-1970;;;;Ensemble 2P;;;18;27,8;33,1;;;;;;;;;;75;1;
B7500;2024;L7501;L7501.1.104;;;2. Entre 1946-1970;;;;Ensemble 3P;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.104;;;2. Entre 1946-1970;;;;Ensemble 4P+;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.104;;;3. Entre 1971-1990;;;;Ensemble 1P;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.104;;;3. Entre 1971-1990;;;;Ensemble 2P;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.104;;;3. Entre 1971-1990;;;;Ensemble 3P;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.104;;;3. Entre 1971-1990;;;;Ensemble 4P+;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.104;;;4. Apr�s 1990;;;;Ensemble 1P;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.104;;;4. Apr�s 1990;;;;Ensemble 2P;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.104;;;4. Apr�s 1990;;;;Ensemble 3P;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.104;;;4. Apr�s 1990;;;;Ensemble 4P+;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.104;;;;1. Avant 1946;;;;Appart 4P+;;30,9;34,6;39,1;;;;;;;;;;533;1;
B7500;2024;L7501;L7501.1.104;;;;1. Avant 1946;;;;Ensemble 1P;;28,5;30,6;34,3;;;;;;;;;;653;1;
B7500;2024;L7501;L7501.1.104;;;;1. Avant 1946;;;;Ensemble 2P;;24,1;27,2;30,9;;;;;;;;;;411;1;
B7500;2024;L7501;L7501.1.104;;;;1. Avant 1946;;;;Ensemble 3P;;24,9;27,8;30,7;;;;;;;;;;385;1;
B7500;2024;L7501;L7501.1.104;;;;2. Entre 1946-1970;;;;Appart 4P+;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.104;;;;2. Entre 1946-1970;;;;Ensemble 1P;;18;27,8;33,1;;;;;;;;;;75;1;
B7500;2024;L7501;L7501.1.104;;;;2. Entre 1946-1970;;;;Ensemble 2P;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.104;;;;2. Entre 1946-1970;;;;Ensemble 3P;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.104;;;;3. Entre 1971-1990;;;;Appart 4P+;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.104;;;;3. Entre 1971-1990;;;;Ensemble 1P;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.104;;;;3. Entre 1971-1990;;;;Ensemble 2P;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.104;;;;3. Entre 1971-1990;;;;Ensemble 3P;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.104;;;;4. Entre 1991-2005;;;;Appart 4P+;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.104;;;;4. Entre 1991-2005;;;;Ensemble 1P;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.104;;;;4. Entre 1991-2005;;;;Ensemble 2P;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.104;;;;4. Entre 1991-2005;;;;Ensemble 3P;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.104;;;;5. Apr�s 2005;;;;Appart 4P+;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.104;;;;5. Apr�s 2005;;;;Ensemble 1P;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.104;;;;5. Apr�s 2005;;;;Ensemble 2P;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.104;;;;5. Apr�s 2005;;;;Ensemble 3P;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.105;;;;;;;;;;23,2;27,4;31;;;;;;;;;;3522;1;
B7500;2024;L7501;L7501.1.105;;;1. Avant 1946;;;;Ensemble 1P;;;28,8;33;37,4;;;;;;;;;;566;1;
B7500;2024;L7501;L7501.1.105;;;1. Avant 1946;;;;Ensemble 2P;;;24,9;28,2;31,2;;;;;;;;;;769;1;
B7500;2024;L7501;L7501.1.105;;;1. Avant 1946;;;;Ensemble 3P;;;22,3;25,2;28,3;;;;;;;;;;588;1;
B7500;2024;L7501;L7501.1.105;;;1. Avant 1946;;;;Ensemble 4P+;;;19,8;22,5;25,7;;;;;;;;;;535;1;
B7500;2024;L7501;L7501.1.105;;;2. Entre 1946-1970;;;;Ensemble 1P;;;27,5;30,4;34,8;;;;;;;;;;145;1;
B7500;2024;L7501;L7501.1.105;;;2. Entre 1946-1970;;;;Ensemble 2P;;;24,4;28;30,7;;;;;;;;;;102;1;
B7500;2024;L7501;L7501.1.105;;;2. Entre 1946-1970;;;;Ensemble 3P;;;20,6;21,9;29,7;;;;;;;;;;59;1;
B7500;2024;L7501;L7501.1.105;;;2. Entre 1946-1970;;;;Ensemble 4P+;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.105;;;3. Entre 1971-1990;;;;Ensemble 1P;;;18,5;29,5;35,2;;;;;;;;;;109;1;
B7500;2024;L7501;L7501.1.105;;;3. Entre 1971-1990;;;;Ensemble 2P;;;22,3;27,3;29,6;;;;;;;;;;131;1;
B7500;2024;L7501;L7501.1.105;;;3. Entre 1971-1990;;;;Ensemble 3P;;;15,4;23,4;25,2;;;;;;;;;;123;1;
B7500;2024;L7501;L7501.1.105;;;3. Entre 1971-1990;;;;Ensemble 4P+;;;13,5;21,4;25;;;;;;;;;;128;1;
B7500;2024;L7501;L7501.1.105;;;4. Apr�s 1990;;;;Ensemble 1P;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.105;;;4. Apr�s 1990;;;;Ensemble 2P;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.105;;;4. Apr�s 1990;;;;Ensemble 3P;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.105;;;4. Apr�s 1990;;;;Ensemble 4P+;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.105;;;;1. Avant 1946;;;;Appart 4P+;;28,8;33;37,4;;;;;;;;;;566;1;
B7500;2024;L7501;L7501.1.105;;;;1. Avant 1946;;;;Ensemble 1P;;24,9;28,2;31,2;;;;;;;;;;769;1;
B7500;2024;L7501;L7501.1.105;;;;1. Avant 1946;;;;Ensemble 2P;;22,3;25,2;28,3;;;;;;;;;;588;1;
B7500;2024;L7501;L7501.1.105;;;;1. Avant 1946;;;;Ensemble 3P;;19,8;22,5;25,7;;;;;;;;;;535;1;
B7500;2024;L7501;L7501.1.105;;;;2. Entre 1946-1970;;;;Appart 4P+;;27,5;30,4;34,8;;;;;;;;;;145;1;
B7500;2024;L7501;L7501.1.105;;;;2. Entre 1946-1970;;;;Ensemble 1P;;24,4;28;30,7;;;;;;;;;;102;1;
B7500;2024;L7501;L7501.1.105;;;;2. Entre 1946-1970;;;;Ensemble 2P;;20,6;21,9;29,7;;;;;;;;;;59;1;
B7500;2024;L7501;L7501.1.105;;;;2. Entre 1946-1970;;;;Ensemble 3P;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.105;;;;3. Entre 1971-1990;;;;Appart 4P+;;18,5;29,5;35,2;;;;;;;;;;109;1;
B7500;2024;L7501;L7501.1.105;;;;3. Entre 1971-1990;;;;Ensemble 1P;;22,3;27,3;29,6;;;;;;;;;;131;1;
B7500;2024;L7501;L7501.1.105;;;;3. Entre 1971-1990;;;;Ensemble 2P;;15,4;23,4;25,2;;;;;;;;;;123;1;
B7500;2024;L7501;L7501.1.105;;;;3. Entre 1971-1990;;;;Ensemble 3P;;13,5;21,4;25;;;;;;;;;;128;1;
B7500;2024;L7501;L7501.1.105;;;;4. Entre 1991-2005;;;;Appart 4P+;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.105;;;;4. Entre 1991-2005;;;;Ensemble 1P;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.105;;;;4. Entre 1991-2005;;;;Ensemble 2P;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.105;;;;4. Entre 1991-2005;;;;Ensemble 3P;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.105;;;;5. Apr�s 2005;;;;Appart 4P+;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.105;;;;5. Apr�s 2005;;;;Ensemble 1P;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.105;;;;5. Apr�s 2005;;;;Ensemble 2P;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.105;;;;5. Apr�s 2005;;;;Ensemble 3P;;;;;;;;;;;;;;;1;Estimation �conom�trique (pour valeur de march�)
B7500;2024;L7501;L7501.1.106;;;;;;;;;;25,5;28,3;31,3;;;;;;;;;;3594;1;
B7500;2024;L7501;L7501.1.106;;;1. Avant 1946;;;;Ensemble 1P;;;28,5;31,9;35,6;;;;;;;;;;368;1;
B7500;2024;L7501;L7501.1.106;;;1. Avant 1946;;;;Ensemble 2P;;;25,6;28,5;31,2;;;;;;;;;;627;1;
B7500;2024;L7501;L7501.1.106;;;1. Avant 1946;;;;Ensemble 3P;;;25,3;27,2;30,1;;;;;;;;;;428;1;
B7500;2024;L7501;L7501.1.106;;;1. Avant 1946;;;;Ensemble 4P+;;;23,5;26,1;29,4;;;;;;;;;;535;1;
B7500;2024;L7501;L7501.1.106;;;2. Entre 1946-1970;;;;Ensemble 1P;;;27;29,9;34,2;;;;;;;;;;392;1;
B7500;2024;L7501;L7501.1.106;;;2. Entre 1946-1970;;;;Ensemble 2P;;;25,3;27,8;30,3;;;;;;;;;;331;1;
B7500;2024;L7501;L7501.1.106;;;2. Entre 1946-1970;;;;Ensemble 3P;;;24,5;26,3;28,8;;;;;;;;;;150;1;
B7500;2024;L7501;L7501.1.106;;;2. Entre 1946-1970;;;;Ensemble 4P+;;;22,8;24,5;27,2;;;;;;;;;;346;1;
B7500;2024;L7501;L7501.1.106;;;3. Entre 1971-1990;;;;Ensemble 1P;;;29,4;31,7;36;;;;;;;;;;115;1;
B7500;2024;L7501;L7501.1.106;;;3. Entre 1971-1990;;;;Ensemble 2P;;;25,9;28,8;30,2;;;;;;;;;;87;1;
B7500;2024;L7501;L7501.1.106;;;3. Entre 1971-1990;;;;Ensemble 3P;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.106;;;3. Entre 1971-1990;;;;Ensemble 4P+;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.106;;;4. Apr�s 1990;;;;Ensemble 1P;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.106;;;4. Apr�s 1990;;;;Ensemble 2P;;;;;;;;;;;;;;;;1;Estimation directe
B7500;2024;L7501;L7501.1.106;;;4. Apr�s 1990;;;;Ensemble 3P;;;;;;;;;;;;;;;;1;Estimation directe
